FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
93,1769589431814,1.033345,87.8605,527.5301,-389.8395,0.519578,0.482393,-0.417625,0.568264,1.220450,1.133105,-0.980970,-0.394665,-0.287513,0.256725,2.512586,-1.560555,-0.152983,87.904543,527.550371,-389.858800,0.519546,0.482373,-0.417681,0.568270
94,1769589431825,1.044456,87.9852,527.5991,-389.8053,0.519555,0.482345,-0.417716,0.568260,1.220396,1.132994,-0.981186,-0.394676,-0.287502,0.256708,2.512529,-1.560655,-0.152909,87.980333,527.551448,-389.821014,0.519553,0.482363,-0.417684,0.568270
95,1769589431836,1.055568,88.0793,527.5081,-389.8335,0.519523,0.482363,-0.417712,0.568277,1.220313,1.133029,-0.981169,-0.394661,-0.287519,0.256739,2.512543,-1.560535,-0.153001,88.047629,527.557948,-389.803124,0.519570,0.482367,-0.417675,0.568258
96,1769589431847,1.066679,88.0935,527.5858,-389.7595,0.519597,0.482379,-0.417626,0.568259,1.220497,1.133075,-0.980975,-0.394669,-0.287500,0.256699,2.512594,-1.560624,-0.152913,88.110410,527.564429,-389.767181,0.519583,0.482378,-0.417653,0.568253
97,1769589431858,1.077790,88.0982,527.5807,-389.7628,0.519637,0.482407,-0.417598,0.568219,1.220612,1.133158,-0.980925,-0.394688,-0.287478,0.256704,2.512514,-1.560707,-0.152919,88.092533,527.568390,-389.741081,0.519604,0.482398,-0.417611,0.568248
98,1769589431869,1.088902,88.0821,527.5815,-389.6696,0.519593,0.482393,-0.417595,0.568273,1.220481,1.133101,-0.980895,-0.394699,-0.287467,0.256741,2.512436,-1.560712,-0.153008,88.058657,527.616490,-389.730271,0.519611,0.482386,-0.417606,0.568255
99,1769589431881,1.100013,87.9409,527.6310,-389.7646,0.519595,0.482380,-0.417608,0.568273,1.220484,1.133070,-0.980927,-0.394716,-0.287446,0.256719,2.512440,-1.560800,-0.152993,87.982543,527.623057,-389.733995,0.519599,0.482380,-0.417589,0.568283
100,1769589431892,1.111124,87.9440,527.6758,-389.7676,0.519584,0.482336,-0.417604,0.568324,1.220433,1.132942,-0.980894,-0.394708,-0.287448,0.256722,2.512418,-1.560824,-0.152966,87.881095,527.633376,-389.753186,0.519591,0.482375,-0.417561,0.568315
101,1769589431903,1.122235,87.7657,527.5815,-389.7151,0.519609,0.482395,-0.417472,0.568348,1.220479,1.133069,-0.980575,-0.394728,-0.287411,0.256699,2.512434,-1.560924,-0.152970,87.811843,527.619100,-389.746786,0.519594,0.482363,-0.417523,0.568352
102,1769589431914,1.133347,87.7571,527.5958,-389.7381,0.519593,0.482356,-0.417516,0.568364,1.220433,1.132970,-0.980672,-0.394743,-0.287421,0.256718,2.512360,-1.560904,-0.152990,87.783343,527.571767,-389.675576,0.519610,0.482340,-0.417521,0.568356
103,1769589431925,1.144458,87.8329,527.5376,-389.5660,0.519594,0.482275,-0.417527,0.568422,1.220407,1.132753,-0.980673,-0.394763,-0.287387,0.256706,2.512309,-1.561025,-0.152940,87.796205,527.548848,-389.602367,0.519591,0.482299,-0.417520,0.568410
104,1769589431936,1.155569,87.8375,527.5209,-389.5050,0.519619,0.482238,-0.417627,0.568358,1.220497,1.132697,-0.980936,-0.394784,-0.287347,0.256733,2.512240,-1.561084,-0.153061,87.880476,527.550714,-389.514662,0.519563,0.482225,-0.417631,0.568417
105,1769589431947,1.166680,87.9519,527.6031,-389.4774,0.519483,0.482163,-0.417567,0.568590,1.220060,1.132410,-0.980699,-0.394803,-0.287333,0.256710,2.512244,-1.561165,-0.153032,87.930162,527.572052,-389.456833,0.519519,0.482139,-0.417639,0.568524
106,1769589431958,1.177792,87.9712,527.5699,-389.4066,0.519557,0.482102,-0.417770,0.568424,1.220318,1.132346,-0.981245,-0.394832,-0.287277,0.256703,2.512180,-1.561342,-0.153029,87.915938,527.589505,-389.455962,0.519613,0.482136,-0.417522,0.568528
107,1769589431969,1.188903,87.8674,527.6298,-389.4957,0.519602,0.482079,-0.417311,0.568741,1.220262,1.132142,-0.980036,-0.394837,-0.287290,0.256735,2.512090,-1.561289,-0.153080,87.892438,527.558448,-389.436843,0.519657,0.482177,-0.417446,0.568508
108,1769589431981,1.200014,87.7844,527.5320,-389.4634,0.519967,0.482306,-0.417207,0.568290,1.221350,1.132888,-0.979978,-0.394857,-0.287259,0.256710,2.512114,-1.561389,-0.153060,87.834724,527.572252,-389.476100,0.519713,0.482185,-0.417394,0.568488
109,1769589431992,1.211125,87.8397,527.5453,-389.4414,0.519557,0.482199,-0.417575,0.568486,1.220286,1.132543,-0.980762,-0.394894,-0.287212,0.256737,2.511963,-1.561545,-0.153117,87.800538,527.646119,-389.491367,0.519746,0.482129,-0.417368,0.568525
110,1769589432003,1.222237,87.7820,527.8480,-389.6313,0.519721,0.481950,-0.417422,0.568659,1.220584,1.131877,-0.980331,-0.394896,-0.287181,0.256725,2.511966,-1.561657,-0.153130,87.788905,527.751157,-389.548062,0.519718,0.482048,-0.417473,0.568540
111,1769589432014,1.233348,87.7800,527.9024,-389.5136,0.519807,0.481879,-0.417471,0.568605,1.220813,1.131736,-0.980468,-0.394938,-0.287129,0.256714,2.511858,-1.561831,-0.153099,87.780319,527.919805,-389.603419,0.519762,0.481904,-0.417458,0.568634
112,1769589432025,1.244459,87.7324,527.9927,-389.7770,0.519736,0.481948,-0.417442,0.568632,1.220633,1.131886,-0.980389,-0.394948,-0.287119,0.256733,2.511841,-1.561808,-0.153151,87.738238,528.003133,-389.668905,0.519769,0.481894,-0.417469,0.568628
113,1769589432036,1.255570,87.7204,528.0812,-389.6848,0.520027,0.481852,-0.417306,0.568548,1.221358,1.131698,-0.980105,-0.394969,-0.287094,0.256692,2.511806,-1.561987,-0.153017,87.694810,528.038310,-389.813090,0.519893,0.481924,-0.417366,0.568565
114,1769589432047,1.266682,87.6356,527.9303,-389.9125,0.519599,0.482053,-0.417548,0.568591,1.220332,1.132151,-0.980655,-0.395012,-0.287043,0.256744,2.511620,-1.562065,-0.153129,87.638210,528.000614,-389.987986,0.519986,0.481975,-0.417224,0.568541
115,1769589432058,1.277793,87.5998,528.0145,-390.1655,0.520427,0.481928,-0.416833,0.568464,1.222341,1.131918,-0.979027,-0.395039,-0.287000,0.256718,2.511616,-1.562244,-0.153175,87.627210,527.890586,-389.925143,0.519951,0.481991,-0.417234,0.568552
116,1769589432069,1.288904,87.6176,527.6783,-389.8152,0.519855,0.482041,-0.417230,0.568600,1.220928,1.132118,-0.979905,-0.395086,-0.286930,0.256691,2.511531,-1.562525,-0.153151,87.626795,527.761176,-389.804376,0.519985,0.481971,-0.417192,0.568569
117,1769589432081,1.300015,87.7290,527.6408,-389.2455,0.519686,0.481893,-0.417524,0.568664,1.220499,1.131740,-0.980568,-0.395104,-0.286906,0.256695,2.511469,-1.562584,-0.153074,87.688686,527.669052,-389.446714,0.519967,0.481906,-0.417239,0.568606
118,1769589432092,1.311127,87.7149,527.6157,-389.1668,0.520200,0.481799,-0.417101,0.568585,1.221745,1.131558,-0.979606,-0.395132,-0.286874,0.256706,2.511401,-1.562637,-0.153181,87.765010,527.572643,-388.927795,0.519807,0.481863,-0.417413,0.568661
119,1769589432103,1.322238,87.8720,527.5854,-388.5744,0.519663,0.481841,-0.417533,0.568723,1.220414,1.131590,-0.980566,-0.395182,-0.286815,0.256727,2.511200,-1.562845,-0.153202,87.837162,527.588033,-388.667600,0.519887,0.481785,-0.417379,0.568678
120,1769589432114,1.333349,87.8899,527.5693,-388.3121,0.519945,0.481739,-0.417318,0.568710,1.221083,1.131357,-0.980065,-0.395222,-0.286741,0.256720,2.511130,-1.563058,-0.153208,87.908319,527.613743,-388.582071,0.519962,0.481743,-0.417272,0.568724
121,1769589432125,1.344461,87.9340,527.6777,-388.8271,0.520044,0.481678,-0.417178,0.568773,1.221285,1.131185,-0.979710,-0.395249,-0.286726,0.256728,2.511025,-1.563155,-0.153239,87.937738,527.651462,-388.624190,0.520009,0.481686,-0.417186,0.568793
122,1769589432136,1.355572,87.9531,527.7290,-388.7310,0.520179,0.481631,-0.416961,0.568850,1.221561,1.131036,-0.979169,-0.395313,-0.286613,0.256716,2.510915,-1.563494,-0.153326,87.878424,527.717043,-388.700662,0.520142,0.481641,-0.417039,0.568817
123,1769589432147,1.366683,87.7683,527.7138,-388.7863,0.520208,0.481592,-0.416958,0.568858,1.221624,1.130942,-0.979159,-0.395345,-0.286590,0.256711,2.510808,-1.563589,-0.153227,87.811914,527.739995,-388.654119,0.520130,0.481600,-0.417045,0.568858
124,1769589432158,1.377794,87.6973,527.7596,-388.3444,0.520041,0.481626,-0.417139,0.568849,1.221239,1.131025,-0.979587,-0.395403,-0.286494,0.256715,2.510694,-1.563842,-0.153306,87.749781,527.694614,-388.570795,0.520194,0.481581,-0.416975,0.568867
125,1769589432169,1.388906,87.7281,527.6050,-388.4521,0.520205,0.481494,-0.417009,0.568906,1.221594,1.130688,-0.979260,-0.395454,-0.286428,0.256716,2.510519,-1.564116,-0.153349,87.701471,527.636176,-388.503976,0.520219,0.481559,-0.416940,0.568888
126,1769589432181,1.400017,87.7184,527.5489,-388.7167,0.520453,0.481564,-0.416637,0.568893,1.222182,1.130859,-0.978391,-0.395494,-0.286380,0.256711,2.510435,-1.564246,-0.153322,87.683005,527.581800,-388.443486,0.520289,0.481520,-0.416856,0.568919
127,1769589432192,1.411128,87.6303,527.5607,-388.2717,0.520250,0.481461,-0.416862,0.569000,1.221652,1.130567,-0.978877,-0.395580,-0.286256,0.256721,2.510183,-1.564678,-0.153387,87.636281,527.546738,-388.465457,0.520361,0.481461,-0.416761,0.568974
128,1769589432203,1.422239,87.5748,527.5459,-388.3299,0.520407,0.481380,-0.416753,0.569005,1.222018,1.130374,-0.978618,-0.395613,-0.286198,0.256715,2.510105,-1.564838,-0.153409,87.593600,527.546833,-388.327962,0.520390,0.481387,-0.416728,0.569033
129,1769589432214,1.433351,87.5579,527.5538,-388.2484,0.520383,0.481295,-0.416732,0.569114,1.221906,1.130124,-0.978523,-0.395702,-0.286082,0.256746,2.509814,-1.565205,-0.153492,87.584062,527.517319,-388.103890,0.520392,0.481288,-0.416758,0.569093
130,1769589432225,1.444463,87.6364,527.4847,-387.9098,0.520507,0.481167,-0.416673,0.569153,1.222177,1.129804,-0.978369,-0.395756,-0.286001,0.256703,2.509761,-1.565495,-0.153454,87.608914,527.502881,-387.994357,0.520471,0.481187,-0.416700,0.569148
131,1769589432236,1.455574,87.6477,527.4578,-387.7590,0.520468,0.481137,-0.416728,0.569173,1.222075,1.129726,-0.978491,-0.395802,-0.285952,0.256742,2.509580,-1.565623,-0.153557,87.649238,527.502705,-387.836829,0.520515,0.481093,-0.416688,0.569197
132,1769589432247,1.466685,87.6522,527.5771,-387.8270,0.520594,0.480982,-0.416624,0.569265,1.222323,1.129318,-0.978208,-0.395899,-0.285824,0.256743,2.509364,-1.566000,-0.153618,87.666200,527.544024,-387.765590,0.520569,0.481042,-0.416636,0.569229
133,1769589432258,1.477796,87.6608,527.5748,-387.7294,0.520629,0.481002,-0.416589,0.569243,1.222417,1.129374,-0.978135,-0.395932,-0.285778,0.256724,2.509289,-1.566192,-0.153568,87.624810,527.589224,-387.740990,0.520620,0.481006,-0.416561,0.569267
134,1769589432269,1.488908,87.5690,527.6563,-387.7170,0.520646,0.481020,-0.416442,0.569319,1.222418,1.129380,-0.977758,-0.396013,-0.285659,0.256749,2.509020,-1.566551,-0.153622,87.573562,527.616438,-387.674114,0.520665,0.480965,-0.416471,0.569326
135,1769589432281,1.500019,87.4633,527.5631,-387.5128,0.520739,0.480897,-0.416401,0.569367,1.222612,1.129070,-0.977644,-0.396060,-0.285581,0.256746,2.508907,-1.566813,-0.153693,87.494776,527.586076,-387.539267,0.520710,0.480918,-0.416420,0.569362
136,1769589432292,1.511130,87.4460,527.5718,-387.4024,0.520718,0.480830,-0.416388,0.569453,1.222520,1.128872,-0.977578,-0.396110,-0.285530,0.256748,2.508793,-1.566953,-0.153717,87.412795,527.560424,-387.393252,0.520776,0.480827,-0.416368,0.569416
137,1769589432303,1.522241,87.3410,527.5037,-387.2430,0.520877,0.480714,-0.416363,0.569424,1.222906,1.128612,-0.977531,-0.396196,-0.285402,0.256725,2.508573,-1.567411,-0.153685,87.360238,527.531167,-387.260686,0.520827,0.480722,-0.416350,0.569472
138,1769589432314,1.533353,87.3219,527.5420,-387.1223,0.520885,0.480641,-0.416283,0.569537,1.222868,1.128389,-0.977296,-0.396240,-0.285342,0.256722,2.508486,-1.567600,-0.153686,87.316333,527.542443,-387.131076,0.520859,0.480637,-0.416312,0.569542
139,1769589432325,1.544464,87.3151,527.5399,-387.0762,0.520878,0.480541,-0.416282,0.569627,1.222806,1.128111,-0.977258,-0.396346,-0.285192,0.256711,2.508223,-1.568098,-0.153725,87.311095,527.523776,-387.019105,0.520931,0.480548,-0.416250,0.569597
140,1769589432336,1.555575,87.3133,527.5253,-386.8539,0.520971,0.480469,-0.416186,0.569674,1.222999,1.127921,-0.977014,-0.396412,-0.285099,0.256720,2.508023,-1.568417,-0.153822,87.362100,527.481724,-386.932986,0.521004,0.480458,-0.416182,0.569656
141,1769589432347,1.566686,87.4491,527.4147,-386.8810,0.521139,0.480372,-0.416107,0.569660,1.223401,1.127698,-0.976835,-0.396449,-0.285054,0.256728,2.507897,-1.568534,-0.153795,87.420048,527.455776,-386.850019,0.521077,0.480368,-0.416146,0.569691
142,1769589432358,1.577798,87.4811,527.3977,-386.7783,0.521173,0.480272,-0.416083,0.569730,1.223446,1.127432,-0.976747,-0.396584,-0.284877,0.256736,2.507565,-1.569100,-0.153886,87.450943,527.457057,-386.759819,0.521141,0.480291,-0.416089,0.569740
143,1769589432369,1.588909,87.4506,527.5501,-386.6718,0.521119,0.480222,-0.416096,0.569813,1.223277,1.127274,-0.976745,-0.396621,-0.284805,0.256736,2.507462,-1.569308,-0.153951,87.448181,527.485733,-386.692243,0.521187,0.480211,-0.416037,0.569803
144,1769589432381,1.600020,87.3712,527.5278,-386.5546,0.521225,0.480162,-0.415933,0.569885,1.223490,1.127099,-0.976334,-0.396674,-0.284743,0.256722,2.507321,-1.569548,-0.153899,87.398614,527.524133,-386.557519,0.521218,0.480164,-0.415957,0.569872
145,1769589432392,1.611131,87.3597,527.5270,-386.4409,0.521318,0.480085,-0.415859,0.569919,1.223689,1.126903,-0.976144,-0.396788,-0.284574,0.256711,2.507046,-1.570103,-0.153953,87.351767,527.528157,-386.399838,0.521294,0.480103,-0.415865,0.569921
146,1769589432403,1.622242,87.3280,527.4889,-386.2104,0.521360,0.480080,-0.415761,0.569957,1.223768,1.126874,-0.975899,-0.396833,-0.284527,0.256726,2.506917,-1.570236,-0.154004,87.332571,527.501995,-386.220600,0.521386,0.480030,-0.415775,0.569964
147,1769589432414,1.633354,87.3092,527.4904,-386.0273,0.521467,0.479921,-0.415738,0.570008,1.223994,1.126477,-0.975826,-0.396940,-0.284360,0.256708,2.506693,-1.570775,-0.154048,87.318067,527.497505,-386.057052,0.521445,0.479958,-0.415726,0.570007
148,1769589432425,1.644465,87.3216,527.5120,-385.9102,0.521488,0.479880,-0.415672,0.570073,1.224009,1.126350,-0.975644,-0.397001,-0.284286,0.256722,2.506471,-1.571008,-0.154067,87.297638,527.498529,-385.915476,0.521482,0.479879,-0.415675,0.570077
149,1769589432436,1.655576,87.2513,527.5020,-385.8501,0.521510,0.479823,-0.415627,0.570133,1.224030,1.126187,-0.975514,-0.397051,-0.284213,0.256716,2.506355,-1.571235,-0.154092,87.266267,527.506548,-385.830495,0.521517,0.479813,-0.415618,0.570142
150,1769589432447,1.666688,87.2366,527.5110,-385.7402,0.521520,0.479746,-0.415557,0.570239,1.223999,1.125957,-0.975307,-0.397150,-0.284068,0.256728,2.506097,-1.571672,-0.154174,87.224476,527.511067,-385.751538,0.521530,0.479767,-0.415557,0.570213
151,1769589432458,1.677799,87.1691,527.5075,-385.6904,0.521579,0.479738,-0.415480,0.570248,1.224134,1.125934,-0.975123,-0.397197,-0.284014,0.256748,2.505933,-1.571856,-0.154243,87.179495,527.508186,-385.675500,0.521563,0.479710,-0.415503,0.570271
152,1769589432469,1.688910,87.1478,527.5152,-385.5725,0.521593,0.479632,-0.415462,0.570338,1.224122,1.125644,-0.975042,-0.397282,-0.283890,0.256710,2.505747,-1.572300,-0.154198,87.154367,527.506662,-385.596881,0.521622,0.479648,-0.415428,0.570322
153,1769589432481,1.700021,87.1272,527.5012,-385.5178,0.521676,0.479589,-0.415389,0.570351,1.224309,1.125536,-0.974866,-0.397336,-0.283804,0.256705,2.505609,-1.572585,-0.154213,87.121029,527.509052,-385.497019,0.521667,0.479582,-0.415397,0.570359
154,1769589432492,1.711133,87.1065,527.5117,-385.4034,0.521747,0.479505,-0.415313,0.570412,1.224444,1.125310,-0.974663,-0.397389,-0.283751,0.256721,2.505463,-1.572711,-0.154263,87.089938,527.528071,-385.369962,0.521695,0.479497,-0.415386,0.570413
155,1769589432503,1.722244,87.0487,527.5414,-385.2264,0.521696,0.479443,-0.415405,0.570444,1.224308,1.125149,-0.974867,-0.397475,-0.283615,0.256736,2.505194,-1.573142,-0.154308,87.056671,527.527343,-385.265900,0.521747,0.479457,-0.415319,0.570448
156,1769589432514,1.733355,87.0274,527.5522,-385.1563,0.521771,0.479385,-0.415292,0.570506,1.224452,1.124984,-0.974576,-0.397529,-0.283554,0.256729,2.505083,-1.573360,-0.154328,87.052338,527.519067,-385.208138,0.521799,0.479423,-0.415239,0.570487
157,1769589432525,1.744466,87.0498,527.4676,-385.1627,0.521897,0.479432,-0.415081,0.570506,1.224748,1.125096,-0.974080,-0.397580,-0.283484,0.256743,2.504937,-1.573537,-0.154409,87.049624,527.506186,-385.125829,0.521843,0.479369,-0.415204,0.570519
158,1769589432536,1.755578,87.0948,527.4875,-385.1278,0.521913,0.479321,-0.415126,0.570550,1.224764,1.124814,-0.974169,-0.397663,-0.283366,0.256734,2.504741,-1.573925,-0.154476,87.044310,527.501319,-385.015348,0.521899,0.479306,-0.415156,0.570554
159,1769589432547,1.766689,87.0166,527.5071,-384.8079,0.521905,0.479180,-0.415235,0.570598,1.224719,1.124461,-0.974405,-0.397697,-0.283305,0.256719,2.504640,-1.574150,-0.154421,87.038595,527.478619,-384.912986,0.521952,0.479244,-0.415100,0.570599
160,1769589432558,1.777800,87.0113,527.5018,-384.7486,0.521998,0.479187,-0.415046,0.570645,1.224914,1.124454,-0.973941,-0.397776,-0.283185,0.256720,2.504413,-1.574560,-0.154417,87.049952,527.480033,-384.823486,0.522022,0.479175,-0.415033,0.570641
161,1769589432569,1.788911,87.0751,527.4061,-384.8289,0.522116,0.479157,-0.414855,0.570700,1.225164,1.124359,-0.973470,-0.397814,-0.283134,0.256720,2.504338,-1.574684,-0.154470,87.057995,527.463267,-384.728281,0.522057,0.479132,-0.414982,0.570683
162,1769589432581,1.800022,87.1311,527.4756,-384.7016,0.522151,0.479093,-0.414903,0.570687,1.225252,1.124215,-0.973589,-0.397856,-0.283083,0.256710,2.504259,-1.574875,-0.154484,87.091990,527.441614,-384.660200,0.522113,0.479091,-0.414911,0.570718
163,1769589432592,1.811133,87.0792,527.4326,-384.4653,0.522026,0.479014,-0.415044,0.570765,1.224919,1.123991,-0.973888,-0.397910,-0.283004,0.256741,2.504024,-1.575129,-0.154502,87.127490,527.418600,-384.524519,0.522152,0.479030,-0.414907,0.570737
164,1769589432603,1.822245,87.1300,527.4113,-384.3868,0.522239,0.478972,-0.414816,0.570772,1.225415,1.123889,-0.973351,-0.397944,-0.282966,0.256727,2.503989,-1.575232,-0.154539,87.122557,527.429733,-384.388419,0.522171,0.478975,-0.414893,0.570775
165,1769589432614,1.833356,87.1512,527.4063,-384.3013,0.522221,0.478942,-0.414852,0.570787,1.225364,1.123812,-0.973430,-0.398006,-0.282878,0.256731,2.503815,-1.575529,-0.154566,87.113795,527.440214,-384.339990,0.522177,0.478933,-0.414861,0.570827
166,1769589432625,1.844467,87.0500,527.4963,-384.3330,0.522174,0.478893,-0.414805,0.570906,1.225193,1.123641,-0.973271,-0.398042,-0.282834,0.256726,2.503737,-1.575660,-0.154584,87.086852,527.464267,-384.286490,0.522189,0.478894,-0.414838,0.570866
167,1769589432636,1.855579,87.0559,527.4958,-384.2982,0.522155,0.478852,-0.414869,0.570910,1.225147,1.123545,-0.973420,-0.398079,-0.282787,0.256733,2.503627,-1.575807,-0.154651,87.020481,527.468762,-384.261543,0.522244,0.478849,-0.414778,0.570898
168,1769589432647,1.866690,86.9459,527.4396,-384.0877,0.522269,0.478796,-0.414772,0.570924,1.225407,1.123406,-0.973186,-0.398137,-0.282697,0.256708,2.503504,-1.576107,-0.154590,86.976824,527.459481,-384.174700,0.522268,0.478794,-0.414750,0.570943
169,1769589432658,1.877801,86.9190,527.4123,-384.2023,0.522490,0.478754,-0.414517,0.570941,1.225917,1.123299,-0.972581,-0.398166,-0.282659,0.256753,2.503336,-1.576223,-0.154664,86.938543,527.432114,-384.090443,0.522277,0.478757,-0.414736,0.570976
170,1769589432669,1.888913,86.9436,527.4376,-383.9282,0.522138,0.478704,-0.414843,0.571069,1.225025,1.123122,-0.973292,-0.398237,-0.282568,0.256744,2.503203,-1.576480,-0.154740,86.888719,527.422295,-384.054781,0.522337,0.478730,-0.414636,0.571016
171,1769589432681,1.900024,86.8179,527.4329,-384.0646,0.522311,0.478725,-0.414605,0.571066,1.225433,1.123171,-0.972735,-0.398246,-0.282530,0.256719,2.503181,-1.576654,-0.154672,86.846014,527.432210,-384.013171,0.522378,0.478698,-0.414544,0.571072
172,1769589432692,1.911135,86.7910,527.4342,-384.0173,0.522556,0.478668,-0.414336,0.571085,1.225999,1.123031,-0.972096,-0.398278,-0.282498,0.256710,2.503142,-1.576738,-0.154677,86.793119,527.443676,-383.950152,0.522359,0.478660,-0.414536,0.571127
173,1769589432703,1.922246,86.7312,527.4480,-383.8335,0.522435,0.478583,-0.414436,0.571194,1.225658,1.122780,-0.972288,-0.398312,-0.282443,0.256727,2.503006,-1.576912,-0.154726,86.733019,527.440762,-383.934533,0.522481,0.478595,-0.414408,0.571162
174,1769589432714,1.933357,86.7127,527.4432,-383.8903,0.522322,0.478536,-0.414600,0.571218,1.225380,1.122658,-0.972663,-0.398342,-0.282389,0.256716,2.502960,-1.577089,-0.154760,86.685495,527.434819,-383.848633,0.522479,0.478512,-0.414434,0.571215
175,1769589432725,1.944468,86.6535,527.4127,-383.8037,0.522617,0.478435,-0.414322,0.571235,1.226065,1.122412,-0.972002,-0.398384,-0.282348,0.256733,2.502817,-1.577229,-0.154816,86.670352,527.422824,-383.791738,0.522397,0.478477,-0.414539,0.571243
176,1769589432736,1.955579,86.6371,527.4030,-383.7017,0.522365,0.478437,-0.414595,0.571266,1.225459,1.122403,-0.972631,-0.398397,-0.282324,0.256719,2.502785,-1.577303,-0.154715,86.687886,527.399395,-383.713667,0.522434,0.478447,-0.414512,0.571254
177,1769589432747,1.966691,86.7751,527.3906,-383.6309,0.522321,0.478481,-0.414613,0.571256,1.225359,1.122511,-0.972678,-0.398428,-0.282284,0.256728,2.502692,-1.577444,-0.154807,86.734176,527.385510,-383.581490,0.522476,0.478414,-0.414462,0.571280
178,1769589432758,1.977802,86.7664,527.3671,-383.4550,0.522632,0.478364,-0.414286,0.571306,1.226062,1.122214,-0.971890,-0.398468,-0.282226,0.256715,2.502627,-1.577641,-0.154794,86.761838,527.386429,-383.522848,0.522451,0.478405,-0.414486,0.571292
179,1769589432769,1.988913,86.7803,527.3942,-383.4507,0.522531,0.478345,-0.414408,0.571326,1.225816,1.122159,-0.972168,-0.398484,-0.282198,0.256725,2.502565,-1.577688,-0.154810,86.735067,527.391057,-383.491862,0.522581,0.478363,-0.414347,0.571309
180,1769589432781,2.000025,86.6525,527.3967,-383.5639,0.522514,0.478377,-0.414434,0.571296,1.225793,1.122248,-0.972242,-0.398519,-0.282151,0.256712,2.502524,-1.577856,-0.154872,86.691110,527.384086,-383.468119,0.522576,0.478333,-0.414361,0.571330
181,1769589432792,2.011136,86.6302,527.3686,-383.4421,0.522735,0.478289,-0.414178,0.571353,1.226280,1.122016,-0.971618,-0.398538,-0.282129,0.256722,2.502417,-1.577971,-0.154825,86.680752,527.338467,-383.461567,0.522570,0.478341,-0.414363,0.571327
