X_mm,Y_mm,Z_mm
167.4734,395.1128,-655.2370
167.2603,395.3493,-655.3016
167.0493,395.5816,-655.3628
166.8152,395.7866,-655.4122
166.5621,395.9738,-655.4376
166.3061,396.1625,-655.4679
166.0454,396.3392,-655.5333
165.7884,396.5086,-655.6114
165.5565,396.7161,-655.6610
165.3386,396.9553,-655.6911
165.1129,397.1946,-655.7243
164.8754,397.4254,-655.7705
164.6268,397.6449,-655.8373
164.3702,397.8505,-655.9290
164.1240,398.0568,-656.0302
163.9148,398.2954,-656.1081
163.7390,398.5681,-656.1589
163.5714,398.8516,-656.1976
163.3922,399.1238,-656.2309
163.1825,399.3507,-656.2583
162.9270,399.5051,-656.2832
162.6495,399.6387,-656.3127
162.3888,399.8238,-656.3500
162.1537,400.0588,-656.3985
161.9378,400.3170,-656.4577
161.7257,400.5798,-656.5194
161.5036,400.8352,-656.5757
161.2719,401.0833,-656.6262
161.0367,401.3286,-656.6739
160.8092,401.5797,-656.7254
160.6014,401.8459,-656.7873
160.4104,402.1248,-656.8538
160.2252,402.4071,-656.9038
160.0383,402.6868,-656.9255
159.8438,402.9612,-656.9367
159.6350,403.2272,-656.9597
159.4137,403.4842,-657.0052
159.1908,403.7355,-657.0816
158.9809,403.9915,-657.1778
158.7908,404.2628,-657.2575
158.5989,404.5322,-657.3208
158.3747,404.7708,-657.3943
158.1222,404.9856,-657.4794
157.8713,405.2099,-657.5525
157.6381,405.4580,-657.6020
157.4223,405.7234,-657.6300
157.2199,405.9987,-657.6412
157.0236,406.2782,-657.6459
156.8271,406.5586,-657.6546
156.6279,406.8383,-657.6727
156.4245,407.1153,-657.7045
156.2182,407.3886,-657.7542
156.0252,407.6658,-657.8068
155.8675,407.9580,-657.8371
155.7342,408.2591,-657.8426
155.5734,408.5381,-657.8371
155.3480,408.7731,-657.8375
155.0868,408.9821,-657.8676
154.8260,409.1866,-657.9491
154.5730,409.3925,-658.0721
154.3233,409.6001,-658.2067
154.0730,409.8110,-658.3247
153.8238,410.0326,-658.4034
153.5840,410.2748,-658.4462
153.3573,410.5360,-658.4755
153.1389,410.8065,-658.5038
152.9253,411.0810,-658.5325
152.7185,411.3583,-658.5603
152.5369,411.6425,-658.5856
152.4109,411.9417,-658.6070
152.3432,412.2565,-658.6257
152.3036,412.5782,-658.6419
152.2699,412.9005,-658.6554
152.2368,413.2218,-658.6661
152.2036,413.5408,-658.6739
152.1655,413.8430,-658.6797
152.1019,414.0654,-658.6880
151.9849,414.1212,-658.7131
151.8201,414.0229,-658.7758
151.6341,413.8776,-658.8548
151.4451,413.8204,-658.9154
151.2604,413.9421,-658.9458
151.0812,414.1919,-658.9632
150.9023,414.4792,-658.9758
150.7153,414.7664,-658.9862
150.5119,415.0439,-658.9950
150.2944,415.3128,-659.0030
150.0699,415.5761,-659.0125
149.8363,415.8268,-659.0337
149.5882,416.0560,-659.0779
149.3353,416.2739,-659.1366
149.1086,416.5099,-659.1816
148.9323,416.7854,-659.1937
148.7891,417.0868,-659.1834
148.6547,417.3945,-659.1655
148.5216,417.7026,-659.1444
148.3889,418.0102,-659.1206
148.2555,418.3167,-659.0926
148.1173,418.6192,-659.0539
147.9671,418.9130,-658.9942
147.8028,419.1968,-658.9128
147.6259,419.4720,-658.8200
147.4337,419.7376,-658.7236
147.2274,419.9943,-658.6256
147.0194,420.2481,-658.5276
146.8374,420.5087,-658.4337
146.7139,420.7861,-658.3497
146.6480,421.0799,-658.2743
146.6082,421.3805,-658.2005
146.5737,421.6814,-658.1240
146.5397,421.9813,-658.0440
146.5059,422.2799,-657.9604
146.4722,422.5773,-657.8731
146.4383,422.8713,-657.7833
146.4008,423.1366,-657.7024
146.3469,423.2781,-657.6761
146.2709,423.2170,-657.7362
146.1851,423.0324,-657.8466
146.0972,422.8200,-657.9717
146.0094,422.6068,-658.1011
145.9218,422.3964,-658.2335
145.8326,422.1996,-658.3642
145.7337,422.0666,-658.4708
145.6127,422.0833,-658.5137
145.4721,422.2712,-658.4816
145.3230,422.5452,-658.4099
145.1698,422.8325,-658.3301
145.0013,423.0972,-658.2602
144.7979,423.2980,-658.2264
144.5903,423.4244,-658.2521
144.4865,423.5235,-658.3442
144.5279,423.6224,-658.4845
144.5754,423.6629,-658.6212
144.5019,423.5900,-658.7115
144.3436,423.4595,-658.7644
144.1684,423.3801,-658.7939
144.0064,423.4484,-658.7863
143.8633,423.6669,-658.7392
143.7169,423.9395,-658.6771
143.5255,424.1724,-658.6286
143.2700,424.3373,-658.6048
142.9907,424.4915,-658.5896
142.7281,424.6924,-658.5651
142.4830,424.9322,-658.5307
142.2451,425.1854,-658.4918
142.0146,425.4456,-658.4477
141.7952,425.7143,-658.3957
141.5860,425.9894,-658.3362
141.3939,426.2709,-658.2649
141.2291,426.5614,-658.1751
141.0842,426.8582,-658.0709
140.9458,427.1567,-657.9606
140.8086,427.4553,-657.8476
140.6717,427.7535,-657.7326
140.5348,428.0501,-657.6167
140.3953,428.3293,-657.5128
140.2432,428.5304,-657.4705
140.0728,428.6007,-657.5324
139.8945,428.6035,-657.6482
139.7192,428.6652,-657.7181
139.5572,428.8585,-657.6805
139.4058,429.1334,-657.5738
139.2559,429.4258,-657.4521
139.0996,429.7172,-657.3390
138.9252,430.0027,-657.2556
138.7287,430.2817,-657.2095
138.5227,430.5592,-657.1779
138.3204,430.8403,-657.1335
138.1260,431.1267,-657.0674
137.9358,431.4157,-656.9883
137.7454,431.7045,-656.9044
137.5530,431.9918,-656.8170
137.3587,432.2773,-656.7271
137.1582,432.5564,-656.6351
136.9394,432.8166,-656.5390
136.6966,433.0525,-656.4387
136.4471,433.2832,-656.3400
136.2090,433.5295,-656.2497
135.9841,433.7924,-656.1667
135.7689,434.0633,-656.0821
135.5740,434.3397,-655.9788
135.4113,434.6233,-655.8428
135.2683,434.9109,-655.6865
135.1285,435.1959,-655.5310
134.9805,435.4605,-655.4114
134.8107,435.6733,-655.3865
134.6157,435.8308,-655.4634
134.4006,435.9782,-655.5510
134.1661,436.1570,-655.5628
133.9157,436.3621,-655.5161
133.6536,436.5646,-655.4810
133.3868,436.7574,-655.4793
133.1315,436.9613,-655.4755
132.9063,437.2011,-655.4307
132.7106,437.4768,-655.3461
132.5308,437.7713,-655.2556
132.3590,438.0748,-655.1842
132.1905,438.3817,-655.1246
132.0188,438.6834,-655.0520
131.8392,438.9730,-654.9458
131.6533,439.2528,-654.8110
131.4668,439.5299,-654.6654
131.2885,439.8119,-654.5205
131.1267,440.1046,-654.3805
130.9779,440.4056,-654.2440
130.8277,440.7034,-654.1048
130.6595,440.9832,-653.9538
130.4680,441.2399,-653.7873
130.2689,441.4890,-653.6159
130.0854,441.7534,-653.4560
129.9289,442.0448,-653.3156
129.7882,442.3521,-653.1863
129.6491,442.6622,-653.0593
129.5025,442.9687,-652.9310
129.3429,443.2689,-652.8003
129.1750,443.5650,-652.6681
129.0033,443.8592,-652.5363
128.8231,444.1493,-652.4078
128.6281,444.4318,-652.2852
128.4217,444.7084,-652.1703
128.2083,444.9816,-652.0738
127.9878,445.2512,-652.0112
127.7614,445.5182,-651.9768
127.5335,445.7841,-651.9437
127.3079,446.0508,-651.8849
127.0861,446.3188,-651.7929
126.8649,446.5863,-651.6843
126.6374,446.8477,-651.5755
126.3991,447.0987,-651.4725
126.1620,447.3483,-651.3731
125.9517,447.6163,-651.2732
125.7808,447.9125,-651.1706
125.6307,448.2236,-651.0649
125.4796,448.5322,-650.9509
125.3176,448.8290,-650.8199
125.1452,449.1156,-650.6749
124.9679,449.4005,-650.5293
124.7886,449.6884,-650.3914
124.6082,449.9785,-650.2590
124.4249,450.2684,-650.1304
124.2366,450.5571,-650.0062
124.0442,450.8447,-649.8859
123.8495,451.1317,-649.7691
123.6503,451.4177,-649.6628
123.4424,451.7010,-649.5764
123.2251,451.9797,-649.5026
123.0024,452.2523,-649.4203
122.7798,452.5211,-649.3226
122.5698,452.7968,-649.2279
122.3856,453.0911,-649.1561
122.2213,453.4004,-649.1031
122.0506,453.7060,-649.0433
121.8555,453.9947,-648.9583
121.6416,454.2696,-648.8631
121.4139,454.5322,-648.7913
121.1720,454.7810,-648.7570
120.9274,455.0278,-648.7304
120.6944,455.2869,-648.6765
120.4738,455.5590,-648.5926
120.2576,455.8356,-648.4943
120.0422,456.1117,-648.3921
119.8346,456.3918,-648.2975
119.6479,456.6851,-648.2265
119.4844,456.9936,-648.1828
119.3278,457.3050,-648.1525
119.1515,457.5945,-648.1189
118.9304,457.8344,-648.0673
118.6695,458.0249,-647.9842
118.4007,458.1929,-647.8634
118.1476,458.3664,-647.7202
117.9267,458.5792,-647.5955
117.7438,458.8507,-647.5136
117.5706,459.1491,-647.4512
117.3761,459.4378,-647.3789
117.1574,459.7104,-647.2913
116.9275,459.9740,-647.1950
116.6939,460.2258,-647.0887
116.4560,460.4511,-646.9598
116.2146,460.6488,-646.8062
115.9768,460.8503,-646.6537
115.7487,461.0859,-646.5284
115.5279,461.3504,-646.4266
115.3082,461.6241,-646.3337
115.0828,461.8938,-646.2439
114.8465,462.1533,-646.1570
114.6023,462.4055,-646.0729
114.3583,462.6590,-645.9921
114.1189,462.9187,-645.9157
113.8826,463.1822,-645.8417
113.6492,463.4475,-645.7683
113.4291,463.7198,-645.6953
113.2397,464.0087,-645.6236
113.0834,464.3160,-645.5536
112.9417,464.6311,-645.4826
112.7973,464.9428,-645.3996
112.6433,465.2455,-645.2945
112.4830,465.5426,-645.1750
112.3200,465.8387,-645.0554
112.1516,466.1365,-644.9510
111.9738,466.4368,-644.8718
111.7889,466.7375,-644.8061
111.5980,467.0333,-644.7345
111.3990,467.3204,-644.6465
111.1933,467.6008,-644.5478
110.9795,467.8751,-644.4498
110.7541,468.1417,-644.3576
110.5234,468.4044,-644.2670
110.2974,468.6694,-644.1713
110.0819,468.9402,-644.0706
109.8877,469.2232,-643.9718
109.7235,469.5236,-643.8807
109.5720,469.8284,-643.7978
109.3977,470.1049,-643.7291
109.1693,470.3197,-643.6851
108.8936,470.4846,-643.6593
108.6138,470.6574,-643.6273
108.3595,470.8805,-643.5722
108.1218,471.1364,-643.5017
107.8853,471.3972,-643.4268
107.6441,471.6503,-643.3515
107.3896,471.8736,-643.2793
107.1141,472.0456,-643.2094
106.8381,472.1953,-643.1262
106.5960,472.3786,-643.0087
106.3887,472.6071,-642.8630
106.1854,472.8557,-642.7261
105.9612,473.1063,-642.6293
105.7180,473.3560,-642.5650
105.4710,473.6075,-642.5063
105.2298,473.8639,-642.4362
104.9948,474.1233,-642.3525
104.7635,474.3813,-642.2541
104.5357,474.6361,-642.1404
104.3098,474.8877,-642.0206
104.0773,475.1202,-641.9089
103.8209,475.2952,-641.8221
103.5393,475.4092,-641.7656
103.2721,475.5462,-641.7228
103.0500,475.7745,-641.6786
102.8554,476.0610,-641.6318
102.6634,476.3576,-641.5824
102.4570,476.6414,-641.5226
102.2269,476.9022,-641.4426
101.9869,477.1516,-641.3424
101.7555,477.4058,-641.2280
101.5360,477.6703,-641.1104
101.3262,477.9453,-640.9978
101.1211,478.2264,-640.8891
100.9169,478.5094,-640.7831
100.7127,478.7947,-640.6864
100.5085,479.0847,-640.6105
100.3041,479.3793,-640.5564
100.0988,479.6759,-640.5116
99.8916,479.9713,-640.4626
99.6803,480.2616,-640.3962
99.4632,480.5451,-640.3079
99.2386,480.8229,-640.2116
99.0033,481.0953,-640.1217
98.7599,481.3644,-640.0390
98.5200,481.6374,-639.9561
98.2923,481.9199,-639.8672
98.0707,482.2069,-639.7722
97.8418,482.4867,-639.6701
97.6004,482.7552,-639.5609
97.3604,483.0267,-639.4533
97.1334,483.3136,-639.3544
96.9138,483.6103,-639.2609
96.6939,483.9091,-639.1682
96.4711,484.2077,-639.0752
96.2433,484.5046,-638.9824
96.0059,484.7970,-638.8911
95.7566,485.0834,-638.8017
95.4987,485.3645,-638.7114
95.2313,485.6336,-638.6144
94.9494,485.8811,-638.5047
94.6571,486.1147,-638.3845
94.3661,486.3545,-638.2616
94.0825,486.6094,-638.1382
93.8048,486.8724,-638.0092
93.5315,487.1378,-637.8719
93.2641,487.4076,-637.7298
93.0046,487.6850,-637.5875
92.7479,487.9696,-637.4538
92.4861,488.2602,-637.3398
92.2158,488.5538,-637.2432
91.9348,488.8394,-637.1466
91.6407,489.1087,-637.0371
91.3366,489.3670,-636.9191
91.0281,489.6227,-636.8018
90.7195,489.8828,-636.6900
90.4147,490.1540,-636.5845
90.1141,490.4352,-636.4871
89.8178,490.7212,-636.3970
89.5293,491.0095,-636.3013
89.2486,491.3006,-636.1880
88.9696,491.5933,-636.0653
88.6874,491.8849,-635.9450
88.3979,492.1702,-635.8356
88.0980,492.4469,-635.7410
87.7929,492.7206,-635.6528
87.4927,492.9970,-635.5586
87.2004,493.2763,-635.4543
86.9125,493.5482,-635.3525
86.6264,493.8088,-635.2609
86.3411,494.0725,-635.1679
86.0537,494.3484,-635.0686
85.7640,494.6318,-634.9714
85.4745,494.9190,-634.8782
85.1867,495.2072,-634.7844
84.9012,495.4916,-634.6892
84.6169,495.7725,-634.5933
84.3323,496.0540,-634.4969
84.0475,496.3374,-634.4008
83.7644,496.6227,-634.3062
83.4864,496.9090,-634.2130
83.2182,497.1915,-634.1240
82.9590,497.4685,-634.0422
82.7022,497.7404,-633.9687
82.4470,498.0049,-633.9036
82.1896,498.2665,-633.8404
81.9281,498.5328,-633.7709
81.6791,498.7977,-633.6991
81.4531,499.0519,-633.6271
81.2380,499.2937,-633.5452
81.0261,499.5254,-633.4527
80.8186,499.7431,-633.3598
80.6052,499.9514,-633.2612
80.3753,500.1711,-633.1572
80.1317,500.4123,-633.0682
79.8919,500.6426,-633.0042
79.6895,500.8147,-632.9480
79.5216,500.9432,-632.8796
79.3419,501.0900,-632.8053
79.1724,501.2554,-632.7430
79.0280,501.4072,-632.7000
78.8915,501.5335,-632.6683
78.7992,501.6237,-632.6547
78.7524,501.6789,-632.6654
78.7035,501.7453,-632.6608
78.6579,501.8269,-632.6283
78.6253,501.8813,-632.5881
78.5816,501.9078,-632.5660
78.4874,501.9473,-632.5570
78.3305,502.0131,-632.5359
78.2108,502.0549,-632.5165
78.2066,502.0464,-632.5111
78.2456,502.0487,-632.5059
78.2819,502.0701,-632.5034
78.3056,502.0725,-632.5079
78.3336,502.0463,-632.5049
78.3326,502.0509,-632.4816
78.3134,502.0875,-632.4589
78.3198,502.0850,-632.4608
78.3389,502.0504,-632.4763
78.3276,502.0416,-632.4956
78.2413,502.1053,-632.4991
78.1159,502.1990,-632.4678
78.0492,502.2281,-632.4194
78.0432,502.1834,-632.3847
78.0537,502.1419,-632.3709
78.1037,502.1386,-632.3710
78.1557,502.1654,-632.3762
78.1658,502.2084,-632.3837
78.1237,502.2592,-632.3864
78.0567,502.3001,-632.3827
78.0175,502.3112,-632.3797
78.0398,502.2779,-632.3726
78.0597,502.2534,-632.3522
78.0384,502.2756,-632.3298
78.0370,502.3032,-632.3129
78.0839,502.2852,-632.3064
78.1207,502.2212,-632.3324
78.1320,502.1476,-632.3713
78.1568,502.1069,-632.3951
78.1761,502.1143,-632.3833
78.1376,502.1676,-632.3411
78.0481,502.2543,-632.3149
77.9793,502.3026,-632.3207
77.9829,502.2812,-632.3384
77.9896,502.2640,-632.3443
77.9682,502.2930,-632.3373
77.9558,502.3229,-632.3365
77.9489,502.3334,-632.3275
77.9300,502.3519,-632.2953
77.9060,502.3663,-632.2591
77.9259,502.3494,-632.2503
77.9665,502.3376,-632.2637
78.0079,502.3343,-632.2867
78.0475,502.3091,-632.3087
78.0592,502.2874,-632.3156
78.0714,502.3010,-632.3065
78.0734,502.3442,-632.2881
78.0273,502.3903,-632.2844
77.9798,502.4263,-632.2795
77.9618,502.4401,-632.2660
77.9427,502.4209,-632.2508
77.9180,502.3948,-632.2264
77.8803,502.3989,-632.2044
77.8482,502.4125,-632.1909
77.8207,502.4360,-632.1662
77.7865,502.4725,-632.1509
77.7261,502.4924,-632.1620
77.6100,502.4891,-632.1818
77.4608,502.4844,-632.1845
77.4005,502.4716,-632.1820
77.4881,502.4603,-632.1799
77.6192,502.4731,-632.1727
77.6852,502.5162,-632.1669
77.6851,502.5801,-632.1697
77.6862,502.6395,-632.1763
77.7326,502.6559,-632.1771
77.7873,502.6301,-632.1704
77.7980,502.5971,-632.1677
77.7920,502.5745,-632.1734
77.8301,502.5527,-632.1871
77.8717,502.5477,-632.2170
77.8691,502.5550,-632.2543
77.8709,502.5330,-632.2570
77.9003,502.4942,-632.2220
77.9217,502.4715,-632.1954
77.9217,502.4638,-632.2007
77.9000,502.4631,-632.2207
77.8543,502.4772,-632.1994
77.7859,502.5176,-632.1276
77.7029,502.5697,-632.0605
77.5902,502.6245,-632.0059
77.4292,502.6744,-631.9434
77.2543,502.7165,-631.8762
77.0753,502.7766,-631.7962
76.8726,502.8362,-631.7114
76.7061,502.8315,-631.6477
76.6330,502.7467,-631.6191
76.6488,502.6627,-631.6302
76.7710,502.6215,-631.6910
76.9631,502.6021,-631.7831
77.1634,502.5920,-631.8792
77.3229,502.6013,-631.9597
77.4178,502.6272,-632.0154
77.4858,502.6317,-632.0597
77.5639,502.6107,-632.0877
77.6453,502.5931,-632.0898
77.6950,502.5786,-632.1047
77.6925,502.5758,-632.1353
77.6494,502.5922,-632.1307
77.6351,502.6113,-632.1066
77.6903,502.6283,-632.1122
77.8041,502.6061,-632.1405
77.9167,502.5433,-632.1824
77.9880,502.5150,-632.2327
78.0443,502.5124,-632.2731
78.0889,502.4952,-632.2767
78.1433,502.4322,-632.2642
78.2608,502.3173,-632.2884
78.3833,502.2439,-632.3369
78.4397,502.2841,-632.3746
78.4974,502.3772,-632.4086
78.5673,502.4442,-632.4289
78.5733,502.4728,-632.4079
78.5299,502.4867,-632.3966
78.5014,502.5060,-632.4680
78.4513,502.5445,-632.5585
78.3333,502.5707,-632.5705
78.1686,502.5629,-632.5029
78.0030,502.5385,-632.4032
77.8619,502.5165,-632.2892
77.7255,502.5087,-632.1628
77.5707,502.5173,-632.0399
77.4326,502.5283,-631.9151
77.3580,502.5370,-631.7921
77.3519,502.5488,-631.7197
77.4057,502.5604,-631.7567
77.5101,502.5689,-631.8825
77.6278,502.5815,-632.0258
77.7218,502.6112,-632.1245
77.7819,502.6464,-632.1628
77.8124,502.6349,-632.1730
77.8197,502.5616,-632.1568
77.8144,502.5054,-632.1277
77.7998,502.5293,-632.1191
77.7589,502.5942,-632.1033
77.7232,502.6442,-632.0734
77.7351,502.6577,-632.0843
77.7661,502.6398,-632.1441
77.7951,502.5888,-632.1908
77.8292,502.5306,-632.1882
77.8394,502.5289,-632.1643
77.8203,502.5771,-632.1497
77.8333,502.6045,-632.1588
77.8835,502.5858,-632.1859
77.9165,502.5745,-632.1833
77.9070,502.6029,-632.1410
77.8852,502.6216,-632.1143
77.8808,502.5859,-632.1425
77.8788,502.5469,-632.1919
77.8792,502.5352,-632.2073
77.8934,502.5256,-632.1761
77.9029,502.5228,-632.1278
77.9121,502.5261,-632.1167
77.9402,502.5243,-632.1741
77.9623,502.5270,-632.2134
77.9669,502.5248,-632.1723
77.9575,502.5157,-632.1186
77.9224,502.5382,-632.1154
77.9031,502.5703,-632.1482
77.9144,502.5657,-632.1805
77.9334,502.5389,-632.2082
77.9249,502.5584,-632.2072
77.8956,502.5998,-632.1732
77.9168,502.5762,-632.1483
77.9613,502.5076,-632.1714
77.9601,502.4735,-632.2059
77.9229,502.4976,-632.2102
77.9089,502.5117,-632.1985
77.9384,502.4943,-632.1794
77.9600,502.4939,-632.1694
77.9627,502.4927,-632.1689
77.9761,502.4458,-632.1492
77.9588,502.4220,-632.1253
77.9176,502.4559,-632.1313
77.9036,502.4941,-632.1410
77.9018,502.5249,-632.1317
77.9067,502.5363,-632.1337
77.8861,502.5275,-632.1340
77.8304,502.5155,-632.1373
77.7689,502.5124,-632.1511
77.7346,502.5213,-632.1564
77.7680,502.5126,-632.1419
77.8575,502.4826,-632.1231
77.9244,502.4537,-632.1206
77.9620,502.4156,-632.1431
77.9827,502.4069,-632.1744
78.0011,502.4259,-632.2038
78.0303,502.4129,-632.2275
78.0664,502.3510,-632.2347
78.0623,502.3344,-632.2012
78.0006,502.3997,-632.1585
77.9385,502.4637,-632.1474
