,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
4301,1776147935742,47.799542,-397.577,-48.951,446.599,-0.086584,0.889932,-0.447779,0.004259,-0.271277,2.788249,-1.402938,-0.397577,-0.048951,0.446599,0.719143,2.690236,0.800005
4302,1776147935753,47.810653,-397.641,-48.96,446.603,-0.086941,0.889807,-0.447958,0.004321,-0.272384,2.787748,-1.403443,-0.397641,-0.04896,0.446603,0.718774,2.68904,0.79931
4303,1776147935764,47.821764,-397.688,-48.966,446.634,-0.087483,0.889897,-0.447668,0.004937,-0.273974,2.78694,-1.401986,-0.397688,-0.048966,0.446634,0.71871,2.68794,0.798699
4304,1776147935775,47.832875,-397.796,-48.989,446.658,-0.088142,0.889938,-0.447446,0.005896,-0.275872,2.785376,-1.40044,-0.397796,-0.048989,0.446658,0.718239,2.68562,0.797376
4305,1776147935786,47.843986,-397.853,-48.974,446.671,-0.088806,0.88993,-0.447317,0.006706,-0.277806,2.783924,-1.39932,-0.397853,-0.048974,0.446671,0.71812,2.684461,0.796674
4306,1776147935798,47.855098,-397.959,-49.034,446.694,-0.089585,0.889813,-0.447379,0.007648,-0.280076,2.781902,-1.398682,-0.397959,-0.049034,0.446694,0.717636,2.682098,0.795438
4307,1776147935809,47.866209,-398.009,-49.044,446.716,-0.090106,0.889947,-0.446999,0.008209,-0.281606,2.781333,-1.396996,-0.398009,-0.049044,0.446716,0.717514,2.68097,0.794842
4308,1776147935820,47.87732,-398.072,-49.063,446.713,-0.090681,0.889838,-0.447086,0.008886,-0.283283,2.779804,-1.396671,-0.398072,-0.049063,0.446713,0.717163,2.679794,0.794129
4309,1776147935831,47.888431,-398.18,-49.087,446.746,-0.091087,0.889523,-0.44763,0.008874,-0.284554,2.778842,-1.398381,-0.39818,-0.049087,0.446746,0.716752,2.677443,0.79284
4310,1776147935842,47.899543,-398.245,-49.09,446.759,-0.091737,0.889687,-0.447158,0.009557,-0.286461,2.778155,-1.396303,-0.398245,-0.04909,0.446759,0.716512,2.67621,0.792231
4311,1776147935853,47.910654,-398.351,-49.123,446.778,-0.092656,0.889505,-0.447294,0.011112,-0.289046,2.774864,-1.395362,-0.398351,-0.049123,0.446778,0.716041,2.673783,0.790981
4312,1776147935864,47.921766,-398.403,-49.119,446.8,-0.093902,0.889898,-0.44621,0.012687,-0.292641,2.773339,-1.390601,-0.398403,-0.049119,0.4468,0.715991,2.672637,0.790327
4313,1776147935875,47.932877,-398.451,-49.131,446.826,-0.094654,0.890088,-0.445631,0.014054,-0.294733,2.771547,-1.387602,-0.398451,-0.049131,0.446826,0.715889,2.671438,0.789803
4314,1776147935886,47.943988,-398.573,-49.145,446.824,-0.095156,0.890084,-0.445514,0.014588,-0.296195,2.770606,-1.386773,-0.398573,-0.049145,0.446824,0.715526,2.669014,0.788529
4315,1776147935898,47.955099,-398.605,-49.166,446.865,-0.095367,0.889767,-0.446103,0.014602,-0.296851,2.769593,-1.388592,-0.398605,-0.049166,0.446865,0.715464,2.667887,0.788022
4316,1776147935909,47.96621,-398.68,-49.166,446.849,-0.09581,0.889577,-0.446369,0.015116,-0.298133,2.76811,-1.388972,-0.39868,-0.049166,0.446849,0.71526,2.6666,0.787376
4317,1776147935920,47.977321,-398.788,-49.203,446.87,-0.096331,0.889656,-0.446083,0.015574,-0.299669,2.76756,-1.387684,-0.398788,-0.049203,0.44687,0.714882,2.664255,0.786203
4318,1776147935931,47.988433,-398.841,-49.199,446.892,-0.097073,0.889829,-0.445533,0.016781,-0.301747,2.766004,-1.384923,-0.398841,-0.049199,0.446892,0.71482,2.663021,0.78561
4319,1776147935942,47.999544,-398.97,-49.243,446.891,-0.097523,0.890256,-0.444586,0.016673,-0.303168,2.767517,-1.382074,-0.39897,-0.049243,0.446891,0.714344,2.660583,0.78449
4320,1776147935953,48.010655,-399.036,-49.23,446.897,-0.098089,0.889901,-0.445143,0.017392,-0.304791,2.765168,-1.383183,-0.399036,-0.04923,0.446897,0.714211,2.659321,0.783807
4321,1776147935964,48.021766,-399.086,-49.266,446.915,-0.09888,0.889815,-0.445099,0.01843,-0.307047,2.763104,-1.382146,-0.399086,-0.049266,0.446915,0.713991,2.658205,0.783221
4322,1776147935975,48.032878,-399.212,-49.287,446.93,-0.099498,0.890114,-0.44431,0.01963,-0.308736,2.761961,-1.378661,-0.399212,-0.049287,0.44693,0.713679,2.655833,0.782124
4323,1776147935986,48.043989,-399.279,-49.298,446.94,-0.099313,0.890013,-0.444618,0.018139,-0.308449,2.764224,-1.380904,-0.399279,-0.049298,0.44694,0.713554,2.654707,0.781592
4324,1776147935998,48.0551,-399.386,-49.321,446.981,-0.100046,0.890299,-0.443813,0.019709,-0.310419,2.762398,-1.377051,-0.399386,-0.049321,0.446981,0.713195,2.652423,0.780438
4325,1776147936009,48.066211,-399.431,-49.345,447.012,-0.100681,0.890164,-0.443896,0.020685,-0.312199,2.760293,-1.376471,-0.399431,-0.049345,0.447012,0.713168,2.651356,0.779971
4326,1776147936020,48.077322,-399.489,-49.341,447.033,-0.100953,0.889737,-0.4447,0.020457,-0.313088,2.759364,-1.379158,-0.399489,-0.049341,0.447033,0.713088,2.650202,0.779429
4327,1776147936031,48.088434,-399.632,-49.322,447.033,-0.101603,0.889896,-0.444174,0.021708,-0.314858,2.757703,-1.376452,-0.399632,-0.049322,0.447033,0.713014,2.647887,0.77835
4328,1776147936042,48.099545,-399.681,-49.344,447.068,-0.102302,0.889935,-0.443891,0.022595,-0.316848,2.756298,-1.374813,-0.399681,-0.049344,0.447068,0.71286,2.646852,0.777731
4329,1776147936053,48.110656,-399.815,-49.347,447.087,-0.102699,0.889846,-0.44394,0.023317,-0.317934,2.754783,-1.374349,-0.399815,-0.049347,0.447087,0.712729,2.644589,0.776683
4330,1776147936064,48.121767,-399.888,-49.355,447.083,-0.103257,0.889715,-0.444056,0.023633,-0.3196,2.753835,-1.374438,-0.399888,-0.049355,0.447083,0.712519,2.643418,0.776186
4331,1776147936075,48.132879,-399.96,-49.363,447.098,-0.104166,0.88997,-0.443256,0.025036,-0.322133,2.752219,-1.370761,-0.39996,-0.049363,0.447098,0.712395,2.642328,0.775662
4332,1776147936086,48.14399,-400.073,-49.407,447.138,-0.104123,0.889808,-0.443632,0.024314,-0.322145,2.752954,-1.372541,-0.400073,-0.049407,0.447138,0.712214,2.64033,0.774657
4333,1776147936098,48.155101,-400.143,-49.409,447.141,-0.104859,0.890067,-0.442875,0.025453,-0.324192,2.751804,-1.369229,-0.400143,-0.049409,0.447141,0.712182,2.639256,0.77414
4334,1776147936109,48.166213,-400.212,-49.427,447.161,-0.105596,0.89024,-0.442263,0.026942,-0.326166,2.749793,-1.366073,-0.400212,-0.049427,0.447161,0.712037,2.638344,0.773644
4335,1776147936120,48.177324,-400.335,-49.431,447.208,-0.105895,0.889805,-0.443064,0.026984,-0.327084,2.748379,-1.36851,-0.400335,-0.049431,0.447208,0.712017,2.636395,0.772557
4336,1776147936131,48.188435,-400.398,-49.471,447.222,-0.106142,0.88964,-0.443313,0.027361,-0.32777,2.747225,-1.368959,-0.400398,-0.049471,0.447222,0.711829,2.635466,0.772111
4337,1776147936142,48.199546,-400.533,-49.49,447.242,-0.106985,0.890004,-0.442325,0.02821,-0.330199,2.746902,-1.365189,-0.400533,-0.04949,0.447242,0.711669,2.633528,0.771024
4338,1776147936153,48.210657,-400.616,-49.5,447.262,-0.107292,0.88974,-0.44276,0.028557,-0.331074,2.745496,-1.366236,-0.400616,-0.0495,0.447262,0.711546,2.632566,0.770497
4339,1776147936164,48.221768,-400.693,-49.494,447.27,-0.107795,0.889908,-0.442257,0.029199,-0.332493,2.744923,-1.364141,-0.400693,-0.049494,0.44727,0.711518,2.631621,0.769975
4340,1776147936175,48.23288,-400.855,-49.508,447.259,-0.108093,0.889752,-0.442471,0.029614,-0.333327,2.743734,-1.364452,-0.400855,-0.049508,0.447259,0.711332,2.629685,0.768834
4341,1776147936186,48.243991,-400.942,-49.512,447.245,-0.108648,0.889562,-0.442688,0.030033,-0.334953,2.742439,-1.364765,-0.400942,-0.049512,0.447245,0.711199,2.62874,0.768194
4342,1776147936198,48.255102,-401.082,-49.533,447.277,-0.108813,0.88946,-0.442853,0.03004,-0.335458,2.74211,-1.36527,-0.401082,-0.049533,0.447277,0.710978,2.62711,0.76704
4343,1776147936209,48.266214,-401.145,-49.55,447.311,-0.10937,0.889668,-0.442249,0.030759,-0.337024,2.741531,-1.362799,-0.401145,-0.04955,0.447311,0.710997,2.626355,0.766482
4344,1776147936220,48.277325,-401.221,-49.554,447.327,-0.109826,0.889457,-0.442512,0.031412,-0.338293,2.739777,-1.363061,-0.401221,-0.049554,0.447327,0.710938,2.625569,0.765953
4345,1776147936231,48.288436,-401.368,-49.575,447.366,-0.110307,0.889433,-0.442401,0.031986,-0.339657,2.738729,-1.362233,-0.401368,-0.049575,0.447366,0.710816,2.624098,0.764832
4346,1776147936242,48.299547,-401.438,-49.57,447.397,-0.110841,0.88924,-0.442585,0.032944,-0.341097,2.736513,-1.361995,-0.401438,-0.04957,0.447397,0.710843,2.62342,0.764203
4347,1776147936253,48.310659,-401.592,-49.604,447.423,-0.111363,0.889327,-0.442249,0.033327,-0.342623,2.736136,-1.36064,-0.401592,-0.049604,0.447423,0.710646,2.622009,0.763003
4348,1776147936264,48.32177,-401.675,-49.614,447.434,-0.111502,0.889099,-0.442669,0.033392,-0.343038,2.735322,-1.361877,-0.401675,-0.049614,0.447434,0.71056,2.621332,0.762373
4349,1776147936275,48.332881,-401.737,-49.643,447.464,-0.111782,0.889023,-0.442722,0.03378,-0.343817,2.734434,-1.361712,-0.401737,-0.049643,0.447464,0.710532,2.620762,0.761826
4350,1776147936286,48.343992,-401.904,-49.651,447.493,-0.11216,0.88893,-0.442772,0.034315,-0.344865,2.733246,-1.361418,-0.401904,-0.049651,0.447493,0.710471,2.619512,0.760571
4351,1776147936298,48.355103,-401.992,-49.645,447.515,-0.1125,0.888747,-0.442999,0.03499,-0.345768,2.731547,-1.361548,-0.401992,-0.049645,0.447515,0.710513,2.618933,0.759911
4352,1776147936309,48.366214,-402.074,-49.661,447.533,-0.112746,0.888859,-0.442739,0.034644,-0.346596,2.732474,-1.361041,-0.402074,-0.049661,0.447533,0.710452,2.618394,0.759274
4353,1776147936320,48.377326,-402.248,-49.654,447.561,-0.113283,0.888844,-0.442591,0.035173,-0.348135,2.731536,-1.360143,-0.402248,-0.049654,0.447561,0.710392,2.617276,0.757935
4354,1776147936331,48.388437,-402.346,-49.668,447.575,-0.113744,0.888762,-0.442553,0.03622,-0.349327,2.729523,-1.359148,-0.402346,-0.049668,0.447575,0.710365,2.6168,0.757309
4355,1776147936342,48.399548,-402.532,-49.664,447.601,-0.114099,0.88837,-0.443214,0.03664,-0.350325,2.727613,-1.360825,-0.402532,-0.049664,0.447601,0.710172,2.615827,0.755762
4356,1776147936353,48.410659,-402.621,-49.676,447.624,-0.11426,0.888271,-0.443371,0.036628,-0.350822,2.727331,-1.361317,-0.402621,-0.049676,0.447624,0.710077,2.615399,0.75517
4357,1776147936364,48.421771,-402.711,-49.68,447.638,-0.114459,0.888117,-0.443622,0.036703,-0.351416,2.726731,-1.362025,-0.402711,-0.04968,0.447638,0.71003,2.61499,0.754439
4358,1776147936375,48.432882,-402.901,-49.691,447.692,-0.114788,0.888032,-0.443674,0.0371,-0.352342,2.725804,-1.361853,-0.402901,-0.049691,0.447692,0.709929,2.614329,0.752914
4359,1776147936386,48.443993,-403.005,-49.691,447.706,-0.115085,0.888026,-0.443589,0.037348,-0.353199,2.725369,-1.361384,-0.403005,-0.049691,0.447706,0.70991,2.614018,0.752208
4360,1776147936398,48.455104,-403.218,-49.699,447.725,-0.115421,0.887794,-0.443929,0.037775,-0.354137,2.723943,-1.36207,-0.403218,-0.049699,0.447725,0.709746,2.613387,0.750682
4361,1776147936409,48.466216,-403.311,-49.707,447.763,-0.115605,0.887704,-0.444047,0.037947,-0.354663,2.723377,-1.362288,-0.403311,-0.049707,0.447763,0.709808,2.613202,0.750024
4362,1776147936420,48.477327,-403.418,-49.702,447.796,-0.11587,0.88753,-0.444313,0.038085,-0.355447,2.722613,-1.362989,-0.403418,-0.049702,0.447796,0.7098,2.612972,0.74917
4363,1776147936431,48.488438,-403.626,-49.721,447.82,-0.116171,0.887187,-0.444878,0.038554,-0.356266,2.720778,-1.364329,-0.403626,-0.049721,0.44782,0.709696,2.612526,0.747687
4364,1776147936442,48.499549,-403.739,-49.717,447.845,-0.116609,0.88725,-0.44461,0.038886,-0.357537,2.720413,-1.363229,-0.403739,-0.049717,0.447845,0.709687,2.612373,0.746946
4365,1776147936453,48.510661,-403.96,-49.695,447.89,-0.116737,0.886933,-0.445203,0.038936,-0.357919,2.719359,-1.365005,-0.40396,-0.049695,0.44789,0.709692,2.612071,0.745353
4366,1776147936464,48.521772,-404.077,-49.698,447.91,-0.116914,0.88686,-0.445287,0.039123,-0.35842,2.718823,-1.365105,-0.404077,-0.049698,0.44791,0.709705,2.611968,0.744622
4367,1776147936475,48.532883,-404.193,-49.691,447.941,-0.117304,0.886662,-0.445527,0.039692,-0.359489,2.717268,-1.365364,-0.404193,-0.049691,0.447941,0.709647,2.611888,0.743733
4368,1776147936486,48.543995,-404.415,-49.68,448.012,-0.117354,0.886327,-0.446202,0.039441,-0.3597,2.71666,-1.367642,-0.404415,-0.04968,0.448012,0.709584,2.6118,0.742029
4369,1776147936498,48.555106,-404.524,-49.705,448.048,-0.117573,0.886202,-0.446388,0.03951,-0.360354,2.716159,-1.368155,-0.404524,-0.049705,0.448048,0.709595,2.611828,0.741231
4370,1776147936509,48.566217,-404.645,-49.711,448.069,-0.117792,0.886151,-0.446416,0.039686,-0.360987,2.715709,-1.368092,-0.404645,-0.049711,0.448069,0.709449,2.611823,0.740352
4371,1776147936520,48.577328,-404.895,-49.712,448.088,-0.117956,0.88592,-0.446799,0.040032,-0.361414,2.714428,-1.368974,-0.404895,-0.049712,0.448088,0.709323,2.61178,0.738702
4372,1776147936531,48.58844,-405.013,-49.702,448.117,-0.118195,0.885678,-0.447198,0.040235,-0.3621,2.713345,-1.370028,-0.405013,-0.049702,0.448117,0.709346,2.611845,0.737869
4373,1776147936542,48.599551,-405.271,-49.69,448.162,-0.118408,0.885607,-0.447285,0.040201,-0.36276,2.713185,-1.370323,-0.405271,-0.04969,0.448162,0.709324,2.611891,0.736165
4374,1776147936553,48.610662,-405.395,-49.702,448.174,-0.118595,0.885419,-0.447612,0.040157,-0.363342,2.712683,-1.371361,-0.405395,-0.049702,0.448174,0.709236,2.611966,0.735355
4375,1776147936564,48.621773,-405.517,-49.703,448.206,-0.118849,0.885222,-0.447912,0.040402,-0.364066,2.711671,-1.372074,-0.405517,-0.049703,0.448206,0.709182,2.612119,0.734517
4376,1776147936575,48.632885,-405.762,-49.725,448.262,-0.118956,0.885086,-0.448158,0.040342,-0.364406,2.711354,-1.372878,-0.405762,-0.049725,0.448262,0.709075,2.612433,0.73282
4377,1776147936586,48.643996,-405.908,-49.713,448.251,-0.119116,0.884782,-0.448688,0.040626,-0.364834,2.709953,-1.374263,-0.405908,-0.049713,0.448251,0.709012,2.612513,0.731899
4378,1776147936598,48.655107,-406.175,-49.686,448.289,-0.1194,0.884614,-0.448932,0.040762,-0.365672,2.709213,-1.374896,-0.406175,-0.049686,0.448289,0.708948,2.61283,0.730157
4379,1776147936609,48.666218,-406.309,-49.696,448.284,-0.119542,0.884467,-0.449188,0.04071,-0.366121,2.708849,-1.375723,-0.406309,-0.049696,0.448284,0.708853,2.612945,0.729241
4380,1776147936620,48.677329,-406.458,-49.688,448.282,-0.119819,0.884137,-0.449768,0.040665,-0.366977,2.707911,-1.377538,-0.406458,-0.049688,0.448282,0.708719,2.613089,0.728428
4381,1776147936631,48.688441,-406.731,-49.692,448.326,-0.119802,0.883969,-0.450089,0.040826,-0.366888,2.707128,-1.378384,-0.406731,-0.049692,0.448326,0.708713,2.613529,0.726655
4382,1776147936642,48.699552,-406.86,-49.703,448.342,-0.120159,0.883822,-0.450299,0.040627,-0.368029,2.707011,-1.379197,-0.40686,-0.049703,0.448342,0.708481,2.613772,0.725766
4383,1776147936653,48.710663,-407.162,-49.691,448.335,-0.120228,0.883664,-0.450557,0.041013,-0.368153,2.705884,-1.379661,-0.407162,-0.049691,0.448335,0.708423,2.614123,0.724036
4384,1776147936664,48.721775,-407.296,-49.666,448.35,-0.120413,0.883423,-0.450994,0.040854,-0.368756,2.705412,-1.381132,-0.407296,-0.049666,0.44835,0.708399,2.61436,0.723138
4385,1776147936675,48.732886,-407.432,-49.67,448.373,-0.120557,0.883176,-0.451416,0.041109,-0.369137,2.704231,-1.382209,-0.407432,-0.04967,0.448373,0.708462,2.614628,0.722261
4386,1776147936686,48.743997,-407.74,-49.639,448.346,-0.120774,0.882868,-0.451956,0.041166,-0.369788,2.703193,-1.383813,-0.40774,-0.049639,0.448346,0.708184,2.615041,0.720409
4387,1776147936698,48.755108,-407.891,-49.643,448.343,-0.120841,0.882766,-0.452129,0.041237,-0.369978,2.702765,-1.384283,-0.407891,-0.049643,0.448343,0.708183,2.615268,0.719626
4388,1776147936709,48.766219,-408.032,-49.659,448.363,-0.12106,0.88253,-0.45255,0.041033,-0.370694,2.702381,-1.385745,-0.408032,-0.049659,0.448363,0.708107,2.615617,0.718742
4389,1776147936720,48.77733,-408.322,-49.644,448.421,-0.120992,0.882241,-0.453127,0.041097,-0.370472,2.701387,-1.387456,-0.408322,-0.049644,0.448421,0.708145,2.616325,0.717087
4390,1776147936731,48.788442,-408.471,-49.644,448.408,-0.121241,0.881962,-0.453601,0.041123,-0.371229,2.700489,-1.388886,-0.408471,-0.049644,0.448408,0.708047,2.616596,0.716215
4391,1776147936742,48.799553,-408.775,-49.628,448.418,-0.121373,0.881779,-0.45392,0.041129,-0.371634,2.69992,-1.389859,-0.408775,-0.049628,0.448418,0.70787,2.617253,0.714486
4392,1776147936753,48.810664,-408.931,-49.61,448.418,-0.121329,0.881482,-0.454498,0.041229,-0.371475,2.698847,-1.391544,-0.408931,-0.04961,0.448418,0.70784,2.617556,0.713597
4393,1776147936764,48.821775,-409.059,-49.617,448.472,-0.121639,0.88123,-0.454883,0.041475,-0.372367,2.697667,-1.392511,-0.409059,-0.049617,0.448472,0.707947,2.61803,0.712802
4394,1776147936775,48.832886,-409.361,-49.594,448.481,-0.121508,0.881275,-0.454906,0.04064,-0.372159,2.699186,-1.393295,-0.409361,-0.049594,0.448481,0.707834,2.618674,0.711092
4395,1776147936786,48.843997,-409.518,-49.584,448.495,-0.121387,0.880916,-0.455639,0.040579,-0.3718,2.698188,-1.395592,-0.409518,-0.049584,0.448495,0.707849,2.619088,0.710224
4396,1776147936798,48.855109,-409.801,-49.561,448.565,-0.121686,0.880633,-0.456089,0.040756,-0.372677,2.697029,-1.396818,-0.409801,-0.049561,0.448565,0.707846,2.619935,0.70846
4397,1776147936809,48.86622,-409.95,-49.545,448.59,-0.121944,0.880424,-0.456407,0.040948,-0.373423,2.696069,-1.397628,-0.40995,-0.049545,0.44859,0.707845,2.620356,0.707639
4398,1776147936820,48.877331,-410.111,-49.538,448.58,-0.12181,0.880094,-0.457094,0.040778,-0.373051,2.695341,-1.399879,-0.410111,-0.049538,0.44858,0.707772,2.620715,0.706683
4399,1776147936831,48.888443,-410.413,-49.506,448.611,-0.121818,0.879961,-0.457348,0.040775,-0.373075,2.694939,-1.400659,-0.410413,-0.049506,0.448611,0.707934,2.62152,0.704967
4400,1776147936842,48.899554,-410.562,-49.512,448.629,-0.121901,0.879772,-0.457716,0.040469,-0.373399,2.694867,-1.402049,-0.410562,-0.049512,0.448629,0.707882,2.622002,0.704154
4401,1776147936853,48.910665,-410.866,-49.475,448.662,-0.122023,0.879485,-0.458225,0.040586,-0.373747,2.693793,-1.403507,-0.410866,-0.049475,0.448662,0.707946,2.622898,0.702305
4402,1776147936864,48.921776,-411.038,-49.455,448.657,-0.121974,0.879187,-0.458808,0.040587,-0.373595,2.69288,-1.405293,-0.411038,-0.049455,0.448657,0.708017,2.623316,0.701472
4403,1776147936875,48.932888,-411.172,-49.432,448.706,-0.121893,0.87901,-0.459182,0.04044,-0.373382,2.692581,-1.406565,-0.411172,-0.049432,0.448706,0.708225,2.623842,0.700666
4404,1776147936886,48.943999,-411.482,-49.398,448.727,-0.121977,0.878851,-0.459474,0.040333,-0.373665,2.692269,-1.40755,-0.411482,-0.049398,0.448727,0.708315,2.624747,0.69894
4405,1776147936898,48.95511,-411.632,-49.384,448.729,-0.122079,0.878625,-0.459876,0.040355,-0.373971,2.691541,-1.408765,-0.411632,-0.049384,0.448729,0.708279,2.625175,0.698127
4406,1776147936909,48.966221,-411.79,-49.395,448.73,-0.122077,0.878108,-0.460856,0.040438,-0.373947,2.689821,-1.411693,-0.41179,-0.049395,0.44873,0.708289,2.625694,0.69731
4407,1776147936920,48.977333,-412.085,-49.361,448.764,-0.122039,0.87789,-0.461278,0.040486,-0.373818,2.689072,-1.412945,-0.412085,-0.049361,0.448764,0.70855,2.626695,0.695677
4408,1776147936931,48.988444,-412.235,-49.344,448.788,-0.122177,0.877806,-0.461402,0.040464,-0.374245,2.688853,-1.413344,-0.412235,-0.049344,0.448788,0.708616,2.627204,0.694845
4409,1776147936942,48.999555,-412.545,-49.289,448.794,-0.122024,0.877511,-0.462028,0.040192,-0.373839,2.688397,-1.415497,-0.412545,-0.049289,0.448794,0.708792,2.628151,0.693145
4410,1776147936953,49.010666,-412.705,-49.271,448.795,-0.121844,0.87733,-0.462448,0.039852,-0.373366,2.688404,-1.417081,-0.412705,-0.049271,0.448795,0.708906,2.628651,0.692295
4411,1776147936964,49.021778,-412.842,-49.271,448.82,-0.121894,0.877197,-0.462692,0.039788,-0.373536,2.688102,-1.417883,-0.412842,-0.049271,0.44882,0.708997,2.629188,0.691535
4412,1776147936975,49.032889,-413.161,-49.25,448.831,-0.121933,0.876933,-0.46319,0.039696,-0.373674,2.687445,-1.419489,-0.413161,-0.04925,0.448831,0.709111,2.630258,0.68996
4413,1776147936986,49.044,-413.32,-49.242,448.818,-0.121967,0.876745,-0.46353,0.039792,-0.373758,2.686709,-1.420447,-0.41332,-0.049242,0.448818,0.709083,2.630765,0.689086
4414,1776147936998,49.055111,-413.635,-49.211,448.812,-0.121831,0.876544,-0.463962,0.039577,-0.373391,2.68645,-1.42196,-0.413635,-0.049211,0.448812,0.709307,2.63176,0.687654
4415,1776147937009,49.066222,-413.799,-49.175,448.792,-0.121858,0.87633,-0.464354,0.039639,-0.373459,2.685691,-1.423106,-0.413799,-0.049175,0.448792,0.709355,2.632191,0.686788
4416,1776147937020,49.077333,-413.966,-49.14,448.782,-0.121888,0.875963,-0.465034,0.039704,-0.373534,2.684457,-1.425134,-0.413966,-0.04914,0.448782,0.709478,2.63263,0.685957
4417,1776147937031,49.088445,-414.285,-49.074,448.777,-0.121796,0.875699,-0.465568,0.039551,-0.373289,2.683901,-1.426903,-0.414285,-0.049074,0.448777,0.709743,2.63365,0.684252
